time,number,location,x,y
15:15,6850,dairy,44,42
15:15,7841,dairy,37,42
15:15,6468,dairy,42,38
15:15,3232,dairy,35,42
15:15,2113,spices,68,35
15:15,4382,dairy,36,29
15:15,7077,entrance,79,12
15:16,7841,spices,76,35
15:16,6468,dairy,42,38
15:16,3232,dairy,35,42
15:16,2113,drinks,19,33
15:16,4382,dairy,36,29
15:16,7077,drinks,9,31
15:16,9023,entrance,80,6
15:17,7841,entrance,106,13
15:17,6468,dairy,42,38
15:17,3232,dairy,35,42
15:17,2113,drinks,19,33
15:17,4382,dairy,36,29
15:17,7077,drinks,9,31
15:17,9023,dairy,38,35
15:17,921,entrance,119,4
15:18,7841,drinks,14,25
15:18,6468,dairy,42,38
15:18,3232,dairy,35,42
15:18,2113,dairy,36,36
15:18,4382,dairy,36,29
15:18,7077,entrance,90,6
15:18,9023,dairy,38,35
15:18,921,spices,67,31
15:18,2326,entrance,80,13
15:19,7841,drinks,14,25
15:19,6468,drinks,17,28
15:19,3232,dairy,35,42
15:19,2113,dairy,36,36
15:19,7077,dairy,39,29
15:19,9023,dairy,38,35
15:19,2326,checkout,9,7
15:19,8325,entrance,83,9
15:20,7841,drinks,14,25
15:20,6468,drinks,17,28
15:20,3232,entrance,108,9
15:20,2113,dairy,36,36
15:20,7077,dairy,39,29
15:20,9023,dairy,38,35
15:20,8325,entrance,83,9
15:20,9124,entrance,96,7
15:21,7841,drinks,14,25
15:21,6468,fruit,97,31
15:21,2113,fruit,102,34
15:21,7077,dairy,39,29
15:21,9023,dairy,38,35
15:21,8325,dairy,48,39
15:21,9124,fruit,104,26
15:21,3841,entrance,80,14
15:22,7841,fruit,95,26
15:22,2113,fruit,102,34
15:22,7077,spices,65,28
15:22,9023,dairy,38,35
15:22,8325,dairy,48,39
15:22,9124,fruit,104,26
15:22,3841,fruit,93,39
15:22,5535,entrance,118,10
15:23,7841,fruit,95,26
15:23,2113,drinks,13,34
15:23,7077,fruit,99,35
15:23,9023,dairy,38,35
15:23,8325,dairy,48,39
15:23,3841,checkout,36,12
15:23,5535,spices,70,30
15:23,1028,entrance,114,0
15:24,7841,fruit,95,26
15:24,7077,checkout,51,0
15:24,9023,dairy,38,35
15:24,3841,checkout,36,12
15:24,5535,spices,70,30
15:24,1028,spices,76,39
15:24,8227,entrance,79,13
15:25,7841,entrance,81,7
15:25,9023,checkout,44,11
15:25,5535,entrance,79,2
15:25,1028,spices,76,39
15:25,8227,fruit,104,40
15:25,6911,entrance,83,10
15:26,7841,drinks,12,35
15:26,5535,checkout,9,4
15:26,1028,spices,76,39
15:26,8227,dairy,45,27
15:26,6911,drinks,15,37
15:26,6300,entrance,100,10
15:27,7841,drinks,12,35
15:27,1028,drinks,10,40
15:27,6911,entrance,90,5
15:27,6300,fruit,102,44
15:27,164,entrance,99,3
15:28,7841,fruit,103,38
15:28,1028,drinks,10,40
15:28,6911,dairy,44,39
15:28,6300,dairy,42,34
15:28,164,drinks,16,37
15:28,8388,entrance,92,7
15:29,7841,fruit,103,38
15:29,1028,drinks,10,40
15:29,6911,dairy,44,39
15:29,6300,dairy,42,34
15:29,164,drinks,16,37
15:29,8388,fruit,101,31
15:29,7971,entrance,71,2
15:30,1028,fruit,90,26
15:30,6911,drinks,20,34
15:30,6300,dairy,42,34
15:30,8388,entrance,111,7
15:30,7971,fruit,100,31
15:30,4952,entrance,112,4
15:31,6911,fruit,104,29
15:31,6300,dairy,42,34
15:31,7971,dairy,40,31
15:31,4952,fruit,94,25
15:31,4917,entrance,107,8
15:32,6911,drinks,14,33
15:32,6300,dairy,42,34
15:32,7971,dairy,40,31
15:32,4952,entrance,107,3
15:32,4917,fruit,92,28
15:32,9847,entrance,78,2
15:33,6300,dairy,42,34
15:33,7971,fruit,94,34
15:33,4917,checkout,26,13
15:33,9847,fruit,104,39
15:33,6429,entrance,105,6
15:34,7971,dairy,35,43
15:34,9847,checkout,49,10
15:34,6429,drinks,10,36
15:34,623,entrance,81,9
15:35,7971,dairy,35,43
15:35,6429,drinks,10,36
15:35,2664,entrance,89,10
15:36,7971,dairy,35,43
15:36,6429,dairy,47,40
15:36,532,entrance,93,3
15:37,7971,dairy,35,43
15:37,6429,dairy,47,40
15:37,532,drinks,12,43
15:37,2234,entrance,77,11
15:38,7971,dairy,35,43
15:38,6429,fruit,100,31
15:38,532,drinks,12,43
15:38,2234,entrance,77,11
15:38,2677,entrance,101,10
15:39,7971,fruit,98,39
15:39,6429,entrance,103,11
15:39,532,entrance,90,10
15:39,2234,fruit,102,29
15:39,5072,entrance,96,13
15:40,7971,fruit,98,39
15:40,6429,dairy,37,42
15:40,532,dairy,43,28
15:40,5072,dairy,39,41
15:40,8779,entrance,79,6
15:41,7971,fruit,98,39
15:41,6429,dairy,37,42
15:41,532,dairy,43,28
15:41,5072,dairy,39,41
15:41,8779,spices,77,39
15:41,5484,entrance,114,7
15:42,7971,drinks,10,33
15:42,6429,fruit,95,25
15:42,532,dairy,43,28
15:42,5072,dairy,39,41
15:42,5484,dairy,38,29
15:42,7067,entrance,117,1
15:43,7971,dairy,39,44
15:43,6429,fruit,95,25
15:43,532,entrance,86,10
15:43,5484,dairy,38,29
15:43,7067,drinks,18,29
15:43,9704,entrance,108,14
15:44,7971,dairy,39,44
15:44,6429,fruit,95,25
15:44,532,drinks,20,27
15:44,5484,entrance,89,5
15:44,7067,fruit,91,32
15:44,9704,fruit,101,37
15:44,2701,entrance,117,8
15:45,7971,dairy,39,44
15:45,6429,fruit,95,25
15:45,532,dairy,44,40
15:45,5484,dairy,45,40
15:45,7067,drinks,13,35
15:45,9704,fruit,101,37
15:45,2701,drinks,18,41
15:45,9931,entrance,91,12
15:46,7971,dairy,39,44
15:46,6429,spices,68,30
15:46,5484,drinks,8,41
15:46,7067,drinks,13,35
15:46,9704,fruit,101,37
15:46,2701,entrance,78,14
15:46,9931,fruit,101,31
15:46,2313,entrance,93,4
15:47,7971,dairy,39,44
15:47,6429,spices,68,30
15:47,5484,entrance,108,14
15:47,7067,drinks,13,35
15:47,9704,fruit,101,37
15:47,2701,fruit,90,27
15:47,9931,fruit,101,31
15:47,2313,fruit,103,27
15:47,7874,entrance,88,8
15:48,7971,fruit,104,33
15:48,6429,spices,68,30
15:48,5484,fruit,94,31
15:48,7067,drinks,13,35
15:48,9704,entrance,89,0
15:48,9931,drinks,15,36
15:48,2313,dairy,46,25
15:48,7874,dairy,36,27
15:48,1431,entrance,104,6
15:49,7971,entrance,98,14
15:49,6429,spices,68,30
15:49,5484,entrance,71,13
15:49,7067,drinks,13,35
15:49,9704,fruit,90,25
15:49,9931,drinks,15,36
15:49,2313,dairy,46,25
15:49,7874,entrance,80,7
15:49,1431,dairy,49,37
15:49,6694,entrance,103,13
15:50,6429,drinks,12,33
15:50,5484,drinks,19,30
15:50,7067,drinks,13,35
15:50,9704,entrance,85,9
15:50,9931,entrance,116,14
15:50,2313,dairy,46,25
15:50,1431,entrance,83,1
15:50,6694,fruit,96,42
15:50,5467,entrance,106,7
15:51,6429,fruit,97,41
15:51,5484,entrance,107,12
15:51,7067,drinks,13,35
15:51,9704,fruit,92,26
15:51,9931,drinks,14,41
15:51,2313,fruit,96,33
15:51,6694,fruit,96,42
15:51,5467,fruit,104,30
15:51,1358,entrance,80,9
15:52,6429,fruit,97,41
15:52,5484,entrance,107,12
15:52,9704,entrance,84,0
15:52,9931,drinks,14,41
15:52,2313,fruit,96,33
15:52,6694,fruit,96,42
15:52,5467,spices,64,38
15:52,1358,spices,65,40
15:52,505,entrance,93,0
15:53,6429,fruit,97,41
15:53,5484,dairy,37,33
15:53,9704,dairy,44,28
15:53,9931,fruit,93,31
15:53,2313,fruit,96,33
15:53,6694,fruit,96,42
15:53,5467,dairy,38,28
15:53,1358,dairy,47,27
15:53,5584,entrance,110,13
15:54,6429,entrance,70,5
15:54,5484,dairy,37,33
15:54,9704,dairy,44,28
15:54,9931,fruit,93,31
15:54,2313,fruit,96,33
15:54,6694,entrance,90,7
15:54,5467,spices,64,26
15:54,1358,dairy,47,27
15:54,2506,entrance,79,14
15:55,5484,dairy,37,33
15:55,9704,fruit,100,25
15:55,9931,drinks,12,44
15:55,2313,fruit,96,33
15:55,5467,spices,64,26
15:55,1358,dairy,47,27
15:55,2879,entrance,86,1
15:56,5484,spices,72,25
15:56,9704,entrance,115,1
15:56,9931,drinks,12,44
15:56,2313,fruit,96,33
15:56,5467,entrance,77,14
15:56,1358,dairy,47,27
15:56,2879,dairy,48,36
15:56,8507,entrance,106,10
15:57,5484,spices,72,25
15:57,9704,dairy,47,27
15:57,9931,entrance,76,5
15:57,2313,fruit,96,33
15:57,5467,fruit,93,44
15:57,1358,entrance,115,5
15:57,2879,spices,75,34
15:57,8507,dairy,37,30
15:57,7231,entrance,111,3
15:58,5484,spices,72,25
15:58,9931,drinks,19,35
15:58,2313,entrance,102,1
15:58,5467,fruit,93,44
15:58,2879,dairy,35,30
15:58,8507,drinks,18,43
15:58,7231,dairy,35,36
15:58,5878,entrance,102,13
15:59,5484,spices,72,25
15:59,9931,drinks,19,35
15:59,2313,drinks,8,31
15:59,5467,fruit,93,44
15:59,2879,dairy,35,30
15:59,8507,entrance,75,13
15:59,7231,dairy,35,36
15:59,5878,spices,73,31
15:59,4405,entrance,91,0
16:00,5484,fruit,91,28
16:00,9931,drinks,19,35
16:00,5467,fruit,93,44
16:00,2879,dairy,35,30
16:00,8507,dairy,35,28
16:00,7231,dairy,35,36
16:00,5878,spices,73,31
16:00,4405,dairy,48,31
16:00,873,entrance,117,13
16:01,5484,drinks,19,44
16:01,9931,drinks,19,35
16:01,5467,fruit,93,44
16:01,2879,entrance,74,10
16:01,8507,dairy,35,28
16:01,5878,dairy,45,31
16:01,4405,dairy,48,31
16:01,6404,entrance,112,0
16:02,5484,drinks,19,44
16:02,9931,fruit,101,40
16:02,5467,fruit,93,44
16:02,2879,fruit,95,30
16:02,8507,dairy,35,28
16:02,5878,dairy,45,31
16:02,4405,dairy,48,31
16:02,6404,fruit,101,26
16:02,90,entrance,117,5
16:03,5484,drinks,19,44
16:03,9931,dairy,42,43
16:03,5467,spices,65,36
16:03,2879,dairy,38,42
16:03,8507,dairy,35,28
16:03,5878,dairy,45,31
16:03,4405,fruit,100,29
16:03,6404,fruit,101,26
16:03,90,dairy,44,36
16:03,5572,entrance,110,3
16:04,5484,drinks,19,44
16:04,9931,dairy,42,43
16:04,2879,dairy,38,42
16:04,8507,entrance,99,11
16:04,5878,dairy,45,31
16:04,4405,fruit,100,29
16:04,6404,dairy,42,31
16:04,90,dairy,44,36
16:04,5572,dairy,39,34
16:04,9054,entrance,117,0
16:05,5484,drinks,19,44
16:05,9931,entrance,85,5
16:05,2879,entrance,93,5
16:05,8507,drinks,12,30
16:05,5878,dairy,45,31
16:05,4405,spices,62,43
16:05,6404,dairy,42,31
16:05,90,dairy,44,36
16:05,5572,dairy,39,34
16:05,9054,dairy,38,37
16:05,2167,entrance,81,8
16:06,5484,drinks,19,44
16:06,9931,fruit,95,29
16:06,2879,dairy,41,43
16:06,8507,drinks,12,30
16:06,5878,dairy,45,31
16:06,4405,spices,62,43
16:06,6404,dairy,42,31
16:06,90,spices,73,26
16:06,9054,checkout,43,10
16:06,2167,dairy,44,35
16:06,1271,entrance,105,4
16:07,5484,entrance,108,3
16:07,9931,entrance,83,13
16:07,2879,dairy,41,43
16:07,8507,dairy,44,37
16:07,5878,dairy,45,31
16:07,4405,drinks,10,30
16:07,6404,dairy,42,31
16:07,90,entrance,100,3
16:07,2167,dairy,44,35
16:07,1271,dairy,39,38
16:07,2573,entrance,104,9
16:08,5484,fruit,92,39
16:08,9931,spices,72,34
16:08,2879,dairy,41,43
16:08,8507,dairy,44,37
16:08,5878,dairy,45,31
16:08,4405,dairy,45,30
16:08,6404,drinks,12,30
16:08,90,entrance,100,3
16:08,2167,dairy,44,35
16:08,1271,dairy,39,38
16:08,2573,spices,67,44
16:08,1572,entrance,96,7
16:09,5484,fruit,92,39
16:09,9931,spices,72,34
16:09,2879,entrance,114,8
16:09,8507,drinks,8,40
16:09,5878,dairy,45,31
16:09,4405,dairy,45,30
16:09,6404,drinks,12,30
16:09,90,spices,65,36
16:09,2167,drinks,16,27
16:09,1271,dairy,39,38
16:09,2573,spices,67,44
16:09,1572,fruit,103,32
16:09,8132,entrance,104,3
16:10,5484,fruit,92,39
16:10,2879,spices,73,35
16:10,8507,entrance,90,13
16:10,5878,dairy,45,31
16:10,4405,dairy,45,30
16:10,6404,dairy,47,39
16:10,90,dairy,46,37
16:10,2167,dairy,41,40
16:10,1271,entrance,104,11
16:10,1572,dairy,45,41
16:10,8132,dairy,35,38
16:10,4136,entrance,109,8
16:11,2879,drinks,12,27
16:11,8507,drinks,18,32
16:11,5878,dairy,45,31
16:11,4405,spices,71,41
16:11,6404,entrance,76,12
16:11,90,dairy,46,37
16:11,2167,dairy,41,40
16:11,1271,fruit,102,41
16:11,1572,dairy,45,41
16:11,8132,dairy,35,38
16:11,4136,fruit,100,26
16:11,2278,entrance,95,14
16:12,2879,entrance,98,5
16:12,8507,dairy,47,26
16:12,5878,dairy,45,31
16:12,4405,drinks,15,30
16:12,6404,fruit,90,37
16:12,90,dairy,46,37
16:12,2167,fruit,91,25
16:12,1572,dairy,45,41
16:12,8132,dairy,35,38
16:12,4136,fruit,100,26
16:12,2278,fruit,100,28
16:12,6730,entrance,82,7
16:13,2879,fruit,95,36
16:13,8507,dairy,47,26
16:13,5878,drinks,14,41
16:13,4405,drinks,15,30
16:13,6404,entrance,70,4
16:13,90,dairy,46,37
16:13,2167,fruit,91,25
16:13,1572,dairy,45,41
16:13,8132,spices,69,38
16:13,4136,entrance,101,11
16:13,2278,drinks,10,32
16:13,6730,dairy,40,43
16:13,913,entrance,70,7
16:14,8507,dairy,47,26
16:14,5878,fruit,103,43
16:14,6404,fruit,94,29
16:14,90,dairy,46,37
16:14,2167,entrance,99,11
16:14,1572,dairy,45,41
16:14,8132,entrance,75,11
16:14,4136,dairy,36,38
16:14,2278,entrance,104,3
16:14,6730,dairy,40,43
16:14,913,dairy,48,43
16:14,4111,entrance,100,12
16:15,8507,dairy,47,26
16:15,5878,dairy,46,35
16:15,6404,fruit,94,29
16:15,90,drinks,8,38
16:15,2167,spices,73,36
16:15,1572,spices,67,43
16:15,8132,dairy,42,36
16:15,4136,dairy,36,38
16:15,2278,drinks,9,31
16:15,6730,dairy,40,43
16:15,913,spices,70,40
16:15,4111,fruit,103,41
16:15,8955,entrance,94,9
16:16,8507,dairy,47,26
16:16,5878,entrance,86,12
16:16,6404,fruit,94,29
16:16,90,drinks,8,38
16:16,2167,fruit,99,42
16:16,1572,dairy,49,27
16:16,8132,dairy,42,36
16:16,4136,entrance,84,12
16:16,2278,drinks,9,31
16:16,6730,dairy,40,43
16:16,913,spices,70,40
16:16,4111,fruit,103,41
16:16,8955,dairy,49,37
16:16,5215,entrance,107,7
16:17,8507,entrance,84,4
16:17,5878,spices,69,44
16:17,6404,dairy,48,37
16:17,90,drinks,8,38
16:17,2167,entrance,72,7
16:17,1572,dairy,49,27
16:17,4136,checkout,25,6
16:17,2278,dairy,36,42
16:17,6730,dairy,40,43
16:17,4111,checkout,4,1
16:17,8955,dairy,49,37
16:17,5215,drinks,15,41
16:17,2574,entrance,72,8
16:18,8507,dairy,49,43
16:18,5878,entrance,80,14
16:18,6404,dairy,48,37
16:18,90,fruit,92,27
16:18,2167,spices,73,40
16:18,1572,dairy,49,27
16:18,2278,dairy,36,42
16:18,6730,dairy,40,43
16:18,8955,dairy,49,37
16:18,5215,dairy,43,26
16:18,7926,entrance,118,11
16:19,8507,dairy,49,43
16:19,5878,entrance,80,14
16:19,6404,dairy,48,37
16:19,90,fruit,92,27
16:19,2167,drinks,8,41
16:19,1572,dairy,49,27
16:19,2278,spices,65,33
16:19,6730,dairy,40,43
16:19,8955,dairy,49,37
16:19,5215,dairy,43,26
16:19,7926,drinks,19,27
16:19,5629,entrance,70,12
16:20,8507,dairy,49,43
16:20,5878,dairy,36,37
16:20,90,fruit,92,27
16:20,2167,drinks,8,41
16:20,1572,dairy,49,27
16:20,2278,spices,65,33
16:20,6730,dairy,40,43
16:20,8955,spices,72,26
16:20,5215,spices,75,35
16:20,7926,drinks,19,27
16:20,5629,drinks,11,30
16:20,5012,entrance,90,8
16:21,8507,dairy,49,43
16:21,5878,dairy,36,37
16:21,90,fruit,92,27
16:21,2167,drinks,8,41
16:21,1572,dairy,49,27
16:21,2278,entrance,87,9
16:21,6730,dairy,40,43
16:21,8955,spices,72,26
16:21,5215,fruit,104,29
16:21,5629,fruit,92,39
16:21,5012,drinks,17,38
16:21,7288,entrance,76,2
16:22,5878,dairy,36,37
16:22,90,fruit,92,27
16:22,2167,drinks,8,41
16:22,1572,dairy,49,27
16:22,2278,dairy,37,29
16:22,6730,dairy,40,43
16:22,8955,fruit,102,29
16:22,5215,fruit,104,29
16:22,5629,fruit,92,39
16:22,7288,spices,75,30
16:22,8434,entrance,73,8
16:23,5878,dairy,36,37
16:23,90,fruit,92,27
16:23,2167,drinks,8,41
16:23,1572,dairy,49,27
16:23,2278,dairy,37,29
16:23,6730,dairy,40,43
16:23,8955,spices,77,40
16:23,5215,dairy,44,31
16:23,5629,fruit,92,39
16:23,8434,fruit,99,41
16:23,5835,entrance,115,1
16:24,5878,fruit,91,42
16:24,90,dairy,43,30
16:24,2167,spices,72,28
16:24,2278,dairy,37,29
16:24,6730,dairy,40,43
16:24,5215,dairy,44,31
16:24,5629,spices,64,43
16:24,5835,fruit,99,40
16:24,9238,entrance,89,0
16:25,5878,entrance,105,7
16:25,90,dairy,43,30
16:25,2167,dairy,37,26
16:25,2278,entrance,97,14
16:25,6730,dairy,40,43
16:25,5629,spices,64,43
16:25,5835,fruit,99,40
16:25,9238,dairy,36,36
16:25,9325,entrance,77,8
16:26,5878,fruit,93,30
16:26,90,dairy,43,30
16:26,2167,dairy,37,26
16:26,2278,dairy,49,32
16:26,6730,dairy,40,43
16:26,5629,drinks,17,35
16:26,9238,entrance,77,5
16:26,4148,entrance,110,2
16:27,5878,entrance,77,12
16:27,90,spices,65,30
16:27,2167,dairy,37,26
16:27,2278,dairy,49,32
16:27,6730,dairy,40,43
16:27,9238,fruit,101,40
16:27,4148,dairy,45,25
16:27,525,entrance,87,12
16:28,5878,fruit,102,39
16:28,90,fruit,91,43
16:28,2167,dairy,37,26
16:28,2278,dairy,49,32
16:28,6730,drinks,9,29
16:28,9238,fruit,101,40
16:28,4148,entrance,96,5
16:28,525,fruit,100,30
16:28,396,entrance,72,3
16:29,5878,fruit,102,39
16:29,2167,fruit,91,37
16:29,2278,entrance,82,0
16:29,6730,drinks,9,29
16:29,9238,fruit,101,40
16:29,4148,drinks,16,25
16:29,525,fruit,100,30
16:29,396,spices,77,41
16:29,3140,entrance,87,13
16:30,5878,fruit,102,39
16:30,2167,fruit,91,37
16:30,2278,spices,65,37
16:30,6730,entrance,118,5
16:30,9238,spices,63,25
16:30,4148,drinks,16,25
16:30,525,fruit,100,30
16:30,396,spices,77,41
16:30,3140,fruit,97,40
16:30,1221,entrance,96,1
16:31,5878,entrance,111,1
16:31,2167,fruit,91,37
16:31,2278,drinks,20,40
16:31,6730,fruit,94,43
16:31,9238,entrance,108,6
16:31,4148,entrance,100,9
16:31,525,dairy,49,43
16:31,396,spices,77,41
16:31,3140,fruit,97,40
16:31,1221,fruit,97,39
16:31,1264,entrance,73,14
16:32,5878,spices,71,34
16:32,2167,fruit,91,37
16:32,2278,fruit,95,31
16:32,6730,entrance,82,8
16:32,9238,drinks,9,26
16:32,4148,entrance,100,9
16:32,525,fruit,103,41
16:32,396,entrance,106,7
16:32,3140,fruit,97,40
16:32,1221,fruit,97,39
16:32,1264,dairy,45,25
16:32,8161,entrance,78,6
16:33,5878,entrance,100,13
16:33,2278,fruit,95,31
16:33,6730,dairy,40,32
16:33,9238,drinks,9,26
16:33,525,entrance,117,4
16:33,396,entrance,106,7
16:33,3140,fruit,97,40
16:33,1221,fruit,97,39
16:33,1264,fruit,96,40
16:33,8161,dairy,44,28
16:33,1501,entrance,96,1
16:34,2278,entrance,94,9
16:34,6730,entrance,111,4
16:34,9238,spices,69,26
16:34,525,fruit,90,27
16:34,396,spices,66,35
16:34,3140,fruit,97,40
16:34,1264,fruit,96,40
16:34,8161,spices,62,37
16:34,1501,fruit,102,43
16:34,4615,entrance,103,12
16:35,2278,spices,68,42
16:35,6730,fruit,90,25
16:35,525,dairy,46,43
16:35,396,drinks,9,36
16:35,3140,fruit,97,40
16:35,1264,dairy,35,42
16:35,8161,spices,62,37
16:35,4615,fruit,101,25
16:35,8118,entrance,117,12
16:36,2278,dairy,40,37
16:36,6730,dairy,36,27
16:36,525,dairy,46,43
16:36,396,dairy,46,37
16:36,3140,drinks,20,40
16:36,1264,entrance,98,8
16:36,8161,spices,62,37
16:36,4615,entrance,79,5
16:36,8118,entrance,117,12
16:36,6711,entrance,85,1
16:37,2278,spices,62,26
16:37,525,dairy,46,43
16:37,396,dairy,46,37
16:37,3140,dairy,35,28
16:37,1264,dairy,41,35
16:37,8161,spices,62,37
16:37,4615,dairy,36,25
16:37,6711,fruit,98,37
16:37,2378,entrance,110,10
16:38,2278,dairy,42,42
16:38,525,dairy,46,43
16:38,396,dairy,46,37
16:38,3140,dairy,35,28
16:38,8161,entrance,108,7
16:38,4615,dairy,36,25
16:38,6711,fruit,98,37
16:38,2378,dairy,42,39
16:38,397,entrance,70,3
16:39,2278,dairy,42,42
16:39,525,spices,62,28
16:39,396,dairy,46,37
16:39,3140,entrance,96,14
16:39,4615,entrance,99,5
16:39,6711,fruit,98,37
16:39,2378,dairy,42,39
16:39,397,fruit,91,32
16:39,3117,entrance,109,3
16:40,2278,dairy,42,42
16:40,525,fruit,100,34
16:40,396,dairy,46,37
16:40,3140,drinks,12,25
16:40,4615,fruit,100,35
16:40,6711,fruit,98,37
16:40,2378,dairy,42,39
16:40,397,dairy,45,42
16:40,3117,spices,73,29
16:40,1946,entrance,108,4
16:41,2278,dairy,42,42
16:41,525,drinks,20,38
16:41,396,dairy,46,37
16:41,3140,drinks,12,25
16:41,4615,fruit,100,35
16:41,6711,spices,73,44
16:41,2378,dairy,42,39
16:41,397,fruit,92,33
16:41,3117,dairy,38,39
16:41,1946,dairy,47,43
16:41,9723,entrance,83,2
16:42,2278,dairy,42,42
16:42,525,drinks,20,38
16:42,396,dairy,46,37
16:42,4615,entrance,100,0
16:42,6711,entrance,75,7
16:42,2378,entrance,109,7
16:42,397,fruit,92,33
16:42,3117,entrance,88,3
16:42,1946,dairy,47,43
16:42,5451,entrance,112,9
16:43,2278,dairy,42,42
16:43,525,drinks,20,38
16:43,396,dairy,46,37
16:43,4615,dairy,44,35
16:43,6711,dairy,45,41
16:43,2378,entrance,109,7
16:43,3117,checkout,27,13
16:43,1946,dairy,47,43
16:43,5451,fruit,95,26
16:43,569,entrance,115,8
16:44,2278,dairy,42,42
16:44,396,dairy,46,37
16:44,4615,fruit,96,40
16:44,6711,dairy,45,41
16:44,2378,fruit,103,25
16:44,1946,dairy,47,43
16:44,5451,drinks,13,29
16:44,569,dairy,42,30
16:44,5333,entrance,91,6
16:45,2278,dairy,42,42
16:45,396,dairy,46,37
16:45,4615,fruit,96,40
16:45,6711,dairy,45,41
16:45,2378,fruit,103,25
16:45,1946,dairy,47,43
16:45,5451,fruit,95,27
16:45,569,dairy,42,30
16:45,5333,dairy,35,29
16:45,3919,entrance,97,13
16:46,2278,entrance,101,1
16:46,396,dairy,46,37
16:46,6711,dairy,45,41
16:46,2378,fruit,103,25
16:46,1946,dairy,47,43
16:46,5451,fruit,95,27
16:46,569,dairy,42,30
16:46,5333,dairy,35,29
16:46,3919,fruit,103,33
16:46,5127,entrance,71,13
16:47,2278,fruit,100,34
16:47,396,fruit,90,38
16:47,6711,dairy,45,41
16:47,2378,fruit,103,25
16:47,1946,fruit,93,26
16:47,5451,entrance,85,0
16:47,569,dairy,42,30
16:47,5333,dairy,35,29
16:47,5127,spices,63,36
16:47,4487,entrance,76,1
16:48,2278,fruit,100,34
16:48,396,fruit,90,38
16:48,6711,dairy,45,41
16:48,2378,spices,74,28
16:48,5451,spices,72,25
16:48,569,fruit,92,34
16:48,5333,dairy,35,29
16:48,5127,spices,63,36
16:48,4487,fruit,91,29
16:48,7847,entrance,103,11
16:49,2278,fruit,100,34
16:49,396,entrance,115,0
16:49,6711,dairy,45,41
16:49,2378,dairy,35,41
16:49,5451,spices,72,25
16:49,569,fruit,92,34
16:49,5333,dairy,35,29
16:49,5127,dairy,40,42
16:49,4487,fruit,91,29
16:49,7847,drinks,12,40
16:49,9878,entrance,114,2
16:50,2278,dairy,49,39
16:50,396,fruit,92,36
16:50,6711,dairy,45,41
16:50,2378,dairy,35,41
16:50,5451,fruit,97,27
16:50,5333,dairy,35,29
16:50,5127,drinks,16,28
16:50,7847,drinks,12,40
16:50,9878,fruit,98,42
16:50,6592,entrance,105,1
16:51,2278,dairy,49,39
16:51,6711,dairy,45,41
16:51,2378,fruit,96,42
16:51,5451,entrance,100,12
16:51,5333,dairy,35,29
16:51,5127,spices,70,35
16:51,7847,drinks,12,40
16:51,9878,entrance,115,6
16:51,6592,drinks,17,40
16:51,332,entrance,85,6
16:52,2278,dairy,49,39
16:52,6711,entrance,85,0
16:52,2378,fruit,96,42
16:52,5451,drinks,11,26
16:52,5127,dairy,42,27
16:52,7847,drinks,12,40
16:52,9878,dairy,44,26
16:52,6592,entrance,97,0
16:52,332,fruit,94,32
16:52,8815,entrance,101,3
16:53,2278,dairy,49,39
16:53,6711,drinks,18,35
16:53,2378,spices,68,39
16:53,5451,drinks,11,26
16:53,5127,dairy,42,27
16:53,7847,drinks,12,40
16:53,9878,dairy,44,26
16:53,6592,dairy,43,33
16:53,332,entrance,116,13
16:53,8815,dairy,41,34
16:53,710,entrance,94,9
16:54,2278,dairy,49,39
16:54,6711,drinks,18,35
16:54,2378,entrance,96,11
16:54,5127,dairy,42,27
16:54,7847,entrance,86,5
16:54,9878,dairy,44,26
16:54,6592,dairy,43,33
16:54,332,dairy,45,28
16:54,8815,dairy,41,34
16:54,710,spices,67,39
16:54,5211,entrance,101,5
16:55,2278,dairy,49,39
16:55,6711,fruit,92,33
16:55,2378,dairy,40,26
16:55,5127,entrance,110,1
16:55,7847,fruit,98,37
16:55,9878,entrance,109,4
16:55,6592,dairy,43,33
16:55,332,dairy,45,28
16:55,710,drinks,20,35
16:55,2050,entrance,78,4
16:56,2278,entrance,83,1
16:56,6711,dairy,41,32
16:56,2378,entrance,91,5
16:56,5127,drinks,12,38
16:56,9878,spices,71,34
16:56,6592,dairy,43,33
16:56,332,fruit,101,39
16:56,710,drinks,20,35
16:56,2050,fruit,99,44
16:56,7639,entrance,108,1
16:57,6711,entrance,90,10
16:57,2378,spices,75,43
16:57,5127,drinks,12,38
16:57,9878,entrance,86,10
16:57,6592,dairy,43,33
16:57,332,fruit,101,39
16:57,710,entrance,106,14
16:57,7639,entrance,108,1
16:57,1136,entrance,90,8
16:58,6711,fruit,91,40
16:58,2378,dairy,43,36
16:58,5127,spices,77,44
16:58,9878,fruit,93,31
16:58,6592,entrance,93,5
16:58,332,fruit,101,39
16:58,710,drinks,9,42
16:58,7639,dairy,36,40
16:58,1136,dairy,49,26
16:58,4106,entrance,79,11
16:59,2378,entrance,108,8
16:59,5127,dairy,46,42
16:59,9878,fruit,93,31
16:59,6592,fruit,100,37
16:59,332,fruit,101,39
16:59,710,entrance,89,8
16:59,7639,spices,75,31
16:59,1136,entrance,108,10
16:59,4106,drinks,18,41
16:59,7239,entrance,108,13
17:00,2378,fruit,94,42
17:00,5127,dairy,46,42
17:00,9878,dairy,46,33
17:00,6592,fruit,100,37
