time,number,location,x,y
09:08,6272,spices,72,40
09:08,6467,spices,76,25
09:08,9795,entrance,111,12
09:09,1883,spices,76,32
09:09,8851,spices,68,37
09:09,8265,fruit,95,43
09:09,5301,fruit,99,43
09:09,6272,dairy,44,44
09:09,6467,dairy,39,31
09:09,9795,dairy,41,32
09:09,5738,entrance,95,5
09:10,1883,drinks,11,27
09:10,8265,fruit,95,43
09:10,5301,fruit,99,43
09:10,6272,dairy,44,44
09:10,6467,drinks,13,35
09:10,9795,dairy,41,32
09:10,5738,dairy,43,29
09:10,8412,entrance,107,8
09:11,1883,drinks,11,27
09:11,8265,fruit,95,43
09:11,5301,fruit,99,43
09:11,6272,dairy,44,44
09:11,6467,spices,77,37
09:11,9795,dairy,41,32
09:11,5738,dairy,43,29
09:11,8412,dairy,41,43
09:11,2160,entrance,96,8
09:12,1883,spices,75,25
09:12,8265,dairy,41,42
09:12,6272,dairy,44,44
09:12,6467,fruit,98,36
09:12,9795,dairy,41,32
09:12,5738,dairy,43,29
09:12,8412,dairy,41,43
09:12,2160,fruit,95,40
09:12,8642,entrance,75,8
09:13,1883,drinks,14,37
09:13,8265,dairy,41,42
09:13,6272,dairy,44,44
09:13,6467,spices,68,26
09:13,9795,dairy,41,32
09:13,5738,dairy,43,29
09:13,8412,dairy,41,43
09:13,2160,fruit,95,40
09:13,8642,fruit,93,26
09:13,1742,entrance,83,8
09:14,1883,fruit,90,25
09:14,8265,dairy,41,42
09:14,6272,dairy,44,44
09:14,6467,spices,68,26
09:14,9795,dairy,41,32
09:14,5738,dairy,43,29
09:14,8412,dairy,41,43
09:14,2160,fruit,95,40
09:14,8642,fruit,93,26
09:14,1742,spices,74,40
09:14,4811,entrance,103,0
09:15,1883,fruit,90,25
09:15,8265,dairy,41,42
09:15,6272,dairy,44,44
09:15,6467,spices,68,26
09:15,5738,checkout,19,8
09:15,2160,checkout,29,0
09:15,8642,fruit,93,26
09:15,1742,dairy,43,44
09:15,4811,spices,69,36
09:15,4028,entrance,92,6
09:16,8265,dairy,41,42
09:16,6467,spices,68,26
09:16,2160,checkout,29,0
09:16,8642,fruit,93,26
09:16,1742,dairy,43,44
09:16,4811,spices,69,36
09:16,4028,dairy,38,42
09:16,9712,entrance,99,8
09:17,8265,fruit,91,38
09:17,6467,spices,68,26
09:17,8642,fruit,93,26
09:17,1742,dairy,43,44
09:17,4811,dairy,43,38
09:17,4028,dairy,38,42
09:17,9712,drinks,10,43
09:17,651,entrance,79,14
09:18,8265,fruit,91,38
09:18,6467,dairy,43,43
09:18,8642,fruit,93,26
09:18,1742,dairy,43,44
09:18,4811,fruit,93,41
09:18,4028,dairy,38,42
09:18,9712,spices,76,43
09:18,651,drinks,16,25
09:18,8039,entrance,70,7
09:19,8265,fruit,91,38
09:19,6467,drinks,15,28
09:19,8642,fruit,93,26
09:19,1742,dairy,43,44
09:19,4811,fruit,93,41
09:19,9712,fruit,95,43
09:19,651,drinks,16,25
09:19,8039,fruit,99,40
09:19,4727,entrance,118,10
09:20,6467,drinks,15,28
09:20,8642,fruit,93,26
09:20,1742,dairy,43,44
09:20,9712,fruit,95,43
09:20,651,fruit,96,43
09:20,8039,fruit,99,40
09:20,4727,drinks,17,32
09:20,5540,entrance,98,12
09:21,6467,drinks,15,28
09:21,1742,dairy,43,44
09:21,651,fruit,96,43
09:21,8039,fruit,99,40
09:21,4727,drinks,17,32
09:21,5540,dairy,40,41
09:21,5019,entrance,79,14
09:22,6467,drinks,15,28
09:22,651,fruit,96,43
09:22,8039,fruit,99,40
09:22,5540,spices,68,39
09:22,5019,dairy,42,28
09:22,3689,entrance,107,9
09:23,6467,drinks,15,28
09:23,651,fruit,96,43
09:23,8039,fruit,99,40
09:23,5540,fruit,91,39
09:23,5019,dairy,42,28
09:23,3689,spices,68,29
09:23,6116,entrance,77,0
09:24,651,fruit,96,43
09:24,8039,fruit,99,40
09:24,5540,fruit,91,39
09:24,5019,dairy,42,28
09:24,3689,spices,68,29
09:24,6116,fruit,97,33
09:24,3066,entrance,102,9
09:25,651,fruit,96,43
09:25,8039,fruit,99,40
09:25,5540,fruit,91,39
09:25,5019,spices,73,43
09:25,3689,dairy,43,29
09:25,6116,spices,69,43
09:25,3066,dairy,41,43
09:25,6730,entrance,116,4
09:26,8039,fruit,99,40
09:26,5540,fruit,91,39
09:26,5019,dairy,40,29
09:26,3689,drinks,16,34
09:26,3066,dairy,41,43
09:26,6730,drinks,16,43
09:26,1494,entrance,79,13
09:27,8039,fruit,99,40
09:27,5019,dairy,40,29
09:27,3689,drinks,16,34
09:27,3066,dairy,41,43
09:27,6730,fruit,94,43
09:27,1494,fruit,99,34
09:27,5523,entrance,104,10
09:28,8039,fruit,99,40
09:28,5019,dairy,40,29
09:28,3066,fruit,97,41
09:28,6730,dairy,41,41
09:28,5523,drinks,13,38
09:28,8243,entrance,87,9
09:29,8039,fruit,99,40
09:29,5019,dairy,40,29
09:29,3066,fruit,97,41
09:29,6730,dairy,41,41
09:29,5523,drinks,13,38
09:29,8243,fruit,93,42
09:29,5817,entrance,91,1
09:30,8039,fruit,99,40
09:30,5019,dairy,40,29
09:30,3066,fruit,97,41
09:30,6730,drinks,17,30
09:30,5523,fruit,95,32
09:30,8243,fruit,93,42
09:30,5817,fruit,92,25
09:30,4953,entrance,99,3
09:31,5019,spices,76,27
09:31,3066,dairy,44,26
09:31,6730,drinks,17,30
09:31,5523,dairy,43,27
09:31,8243,fruit,93,42
09:31,5817,fruit,92,25
09:31,4953,dairy,38,30
09:31,8633,entrance,116,9
09:32,3066,fruit,93,26
09:32,6730,drinks,17,30
09:32,5523,dairy,43,27
09:32,8243,fruit,93,42
09:32,5817,fruit,92,25
09:32,4953,dairy,38,30
09:32,8633,drinks,10,44
09:32,7893,entrance,118,13
09:33,3066,fruit,93,26
09:33,5523,dairy,43,27
09:33,5817,checkout,37,7
09:33,4953,dairy,38,30
09:33,8633,drinks,10,44
09:33,7893,drinks,13,38
09:33,8008,entrance,82,7
09:34,3066,fruit,93,26
09:34,5523,dairy,43,27
09:34,4953,dairy,38,30
09:34,8633,drinks,10,44
09:34,8008,spices,77,33
09:34,3236,entrance,98,9
09:35,5523,dairy,43,27
09:35,4953,dairy,38,30
09:35,8633,drinks,10,44
09:35,3236,fruit,90,28
09:35,964,entrance,86,1
09:36,5523,dairy,43,27
09:36,4953,dairy,38,30
09:36,3236,fruit,90,28
09:36,964,fruit,98,31
09:36,7949,entrance,117,14
09:37,5523,dairy,43,27
09:37,4953,dairy,38,30
09:37,3236,fruit,90,28
09:37,964,dairy,38,28
09:37,7949,drinks,12,44
09:37,1005,entrance,111,11
09:38,5523,drinks,18,44
09:38,4953,dairy,38,30
09:38,964,dairy,38,28
09:38,7949,drinks,12,44
09:38,1005,spices,69,43
09:38,3066,entrance,97,14
09:39,5523,dairy,43,39
09:39,4953,dairy,38,30
09:39,7949,dairy,40,41
09:39,1005,dairy,43,40
09:39,3066,fruit,97,36
09:39,8579,entrance,110,7
09:40,5523,spices,75,38
09:40,4953,dairy,38,30
09:40,7949,dairy,40,41
09:40,1005,dairy,43,40
09:40,8579,dairy,38,36
09:40,8660,entrance,103,9
09:41,5523,spices,75,38
09:41,4953,dairy,38,30
09:41,7949,spices,76,25
09:41,1005,dairy,43,40
09:41,8579,dairy,38,36
09:41,8660,fruit,91,36
09:41,8119,entrance,102,5
09:42,5523,dairy,38,43
09:42,4953,fruit,98,33
09:42,1005,dairy,43,40
09:42,8660,dairy,38,40
09:42,8119,dairy,38,26
09:42,1580,entrance,87,8
09:43,5523,dairy,38,43
09:43,4953,drinks,12,33
09:43,1005,dairy,43,40
09:43,8660,dairy,38,40
09:43,8119,dairy,38,26
09:43,1580,spices,72,26
09:43,9691,entrance,80,10
09:44,5523,dairy,38,43
09:44,4953,drinks,12,33
09:44,1005,drinks,13,44
09:44,8660,dairy,38,40
09:44,8119,dairy,38,26
09:44,1580,drinks,10,31
09:44,9691,dairy,43,31
09:44,6226,entrance,98,2
09:45,4953,drinks,12,33
09:45,1005,drinks,13,44
09:45,8660,dairy,38,40
09:45,8119,spices,76,42
09:45,1580,drinks,10,31
09:45,9691,dairy,43,31
09:45,6226,dairy,39,44
09:45,1022,entrance,101,4
09:46,1005,drinks,13,44
09:46,8660,dairy,38,40
09:46,1580,drinks,10,31
09:46,9691,dairy,43,31
09:46,6226,dairy,39,44
09:46,1022,spices,75,32
09:46,5495,entrance,116,3
09:47,1005,drinks,13,44
09:47,1580,checkout,34,8
09:47,9691,dairy,43,31
09:47,6226,dairy,39,44
09:47,5495,spices,73,26
09:47,7900,entrance,116,5
09:48,1005,drinks,13,44
09:48,9691,dairy,43,31
09:48,6226,dairy,39,44
09:48,5495,dairy,39,40
09:48,7900,fruit,93,36
09:48,8048,entrance,114,2
09:49,9691,dairy,43,31
09:49,6226,dairy,39,44
09:49,7900,fruit,93,36
09:49,8048,dairy,40,34
09:49,2687,entrance,76,12
09:50,9691,dairy,43,31
09:50,6226,dairy,39,44
09:50,8048,dairy,40,34
09:50,2687,dairy,42,32
09:50,2191,entrance,102,12
09:51,9691,drinks,15,44
09:51,6226,dairy,39,44
09:51,8048,dairy,40,34
09:51,2687,dairy,42,32
09:51,2191,spices,77,31
09:51,4799,entrance,103,1
09:52,9691,drinks,15,44
09:52,6226,dairy,39,44
09:52,8048,dairy,40,34
09:52,2687,fruit,92,26
09:52,2191,drinks,10,31
09:52,4799,dairy,42,34
09:52,2618,entrance,99,4
09:53,9691,drinks,15,44
09:53,6226,dairy,39,44
09:53,8048,dairy,40,34
09:53,2687,fruit,92,26
09:53,2191,drinks,10,31
09:53,4799,dairy,42,34
09:53,2618,drinks,19,35
09:53,1927,entrance,70,4
09:54,9691,drinks,15,44
09:54,6226,dairy,39,44
09:54,8048,dairy,40,34
09:54,2687,drinks,13,33
09:54,4799,dairy,42,34
09:54,1927,fruit,99,34
09:54,8603,entrance,71,14
09:55,9691,drinks,15,44
09:55,8048,dairy,40,34
09:55,2687,drinks,13,33
09:55,4799,fruit,93,39
09:55,8603,dairy,43,42
09:55,641,entrance,90,14
09:56,9691,drinks,15,44
09:56,8048,dairy,40,34
09:56,2687,drinks,13,33
09:56,4799,spices,76,40
09:56,8603,fruit,97,29
09:56,641,fruit,94,29
09:56,2100,entrance,96,6
09:57,8048,dairy,40,34
09:57,2687,drinks,13,33
09:57,8603,spices,70,27
09:57,641,fruit,94,29
09:57,2100,spices,68,29
09:57,2364,entrance,72,4
09:58,8048,dairy,40,34
09:58,2687,drinks,13,33
09:58,8603,spices,70,27
09:58,641,fruit,94,29
09:58,2364,dairy,41,34
09:58,2849,entrance,104,2
09:59,8048,dairy,40,34
09:59,8603,drinks,19,44
09:59,641,fruit,94,29
09:59,2364,dairy,41,34
09:59,2849,fruit,96,26
09:59,4402,entrance,106,1
10:00,8048,dairy,40,34
10:00,8603,drinks,19,44
10:00,641,fruit,94,29
10:00,2364,dairy,41,34
10:00,2849,fruit,96,26
10:00,4402,fruit,93,32
10:00,2174,entrance,88,5
10:01,8048,dairy,40,34
10:01,8603,drinks,19,44
10:01,641,dairy,39,36
10:01,2364,dairy,41,34
10:01,2849,fruit,96,26
10:01,4402,dairy,40,27
10:01,2174,spices,68,28
10:01,1158,entrance,107,0
10:02,8603,drinks,19,44
10:02,641,dairy,39,36
10:02,2364,dairy,41,34
10:02,2849,fruit,96,26
10:02,4402,dairy,40,27
10:02,2174,spices,68,28
10:02,1158,dairy,43,40
10:02,7190,entrance,89,3
10:03,641,dairy,39,36
10:03,2364,dairy,41,34
10:03,2849,fruit,96,26
10:03,4402,dairy,40,27
10:03,1158,dairy,43,40
10:03,7190,spices,72,38
10:03,1687,entrance,90,7
10:04,641,dairy,39,36
10:04,2364,fruit,92,31
10:04,2849,fruit,96,26
10:04,4402,drinks,12,41
10:04,1158,dairy,43,40
10:04,1687,fruit,94,34
10:04,4025,entrance,82,9
10:05,641,dairy,39,36
10:05,2364,fruit,92,31
10:05,2849,fruit,96,26
10:05,4402,drinks,12,41
10:05,1687,fruit,94,34
10:05,4025,spices,73,26
10:05,3737,entrance,95,5
10:06,641,dairy,39,36
10:06,2364,fruit,92,31
10:06,2849,fruit,96,26
10:06,1687,fruit,94,34
10:06,3737,spices,74,25
10:06,9469,entrance,75,12
10:07,641,dairy,39,36
10:07,2364,fruit,92,31
10:07,2849,fruit,96,26
10:07,3737,checkout,2,3
10:07,9469,dairy,40,26
10:07,7647,entrance,87,10
10:08,641,dairy,39,36
10:08,2364,fruit,92,31
10:08,3737,checkout,2,3
10:08,9469,dairy,40,26
10:08,7647,dairy,44,26
10:08,3214,entrance,83,4
10:09,641,dairy,39,36
10:09,2364,fruit,92,31
10:09,9469,dairy,40,26
10:09,7647,drinks,20,35
10:09,3214,drinks,20,27
10:09,9845,entrance,80,4
10:10,2364,drinks,11,36
10:10,7647,spices,71,40
10:10,3214,drinks,20,27
10:10,9845,dairy,42,41
10:10,2429,entrance,89,4
10:11,2364,drinks,11,36
10:11,7647,drinks,16,35
10:11,3214,drinks,20,27
10:11,9845,spices,77,33
10:11,2429,dairy,38,29
10:11,5664,entrance,111,11
10:12,2364,drinks,11,36
10:12,7647,drinks,16,35
10:12,3214,drinks,20,27
10:12,9845,spices,77,33
10:12,2429,fruit,91,25
10:12,5664,dairy,41,37
10:12,4342,entrance,77,11
10:13,2364,spices,73,34
10:13,7647,drinks,16,35
10:13,3214,fruit,93,28
10:13,9845,dairy,42,42
10:13,2429,fruit,91,25
10:13,5664,dairy,41,37
10:13,4342,dairy,38,37
10:13,630,entrance,80,12
10:14,7647,checkout,12,2
10:14,3214,fruit,93,28
10:14,9845,dairy,42,42
10:14,2429,fruit,91,25
10:14,5664,dairy,41,37
10:14,4342,dairy,38,37
10:14,630,fruit,93,35
10:14,5795,entrance,117,6
10:15,3214,fruit,93,28
10:15,9845,dairy,42,42
10:15,5664,dairy,41,37
10:15,4342,dairy,38,37
10:15,630,spices,75,36
10:15,5795,fruit,91,26
10:15,9857,entrance,108,3
10:16,3214,fruit,93,28
10:16,9845,dairy,42,42
10:16,5664,fruit,95,39
10:16,630,checkout,8,9
10:16,5795,spices,72,35
10:16,9857,dairy,39,31
10:16,2911,entrance,72,0
10:17,3214,fruit,93,28
10:17,5664,checkout,43,8
10:17,5795,dairy,42,27
10:17,9857,dairy,39,31
10:17,2911,fruit,96,33
10:17,2936,entrance,101,0
10:18,5664,checkout,43,8
10:18,5795,dairy,42,27
10:18,2911,checkout,38,4
10:18,2936,fruit,95,38
10:18,5070,entrance,99,8
10:19,5795,dairy,42,27
10:19,2936,fruit,95,38
10:19,5070,dairy,42,30
10:19,4879,entrance,70,9
10:20,5795,dairy,42,27
10:20,2936,fruit,95,38
10:20,5070,fruit,99,27
10:20,4879,spices,69,33
10:20,7282,entrance,92,14
10:21,5795,dairy,42,27
10:21,2936,fruit,95,38
10:21,5070,fruit,99,27
10:21,4879,spices,69,33
10:21,7282,dairy,40,33
10:21,4844,entrance,108,0
10:22,5795,dairy,42,27
10:22,5070,drinks,12,25
10:22,7282,dairy,40,33
10:22,4844,dairy,39,39
10:22,4354,entrance,119,13
10:23,5795,dairy,42,27
10:23,7282,dairy,40,33
10:23,4844,dairy,39,39
10:23,4354,drinks,19,35
10:23,6812,entrance,104,1
10:24,7282,dairy,40,33
10:24,4844,dairy,39,39
10:24,4354,drinks,19,35
10:24,6812,drinks,15,28
10:24,7937,entrance,74,9
10:25,7282,dairy,40,33
10:25,4354,drinks,19,35
10:25,6812,drinks,15,28
10:25,7937,dairy,39,36
10:25,647,entrance,88,2
10:26,7282,dairy,40,33
10:26,4354,drinks,19,35
10:26,6812,drinks,15,28
10:26,7937,dairy,39,36
10:26,647,fruit,93,29
10:26,1257,entrance,82,11
10:27,7282,dairy,40,33
10:27,6812,drinks,15,28
10:27,7937,drinks,15,31
10:27,647,spices,72,31
10:27,1257,drinks,12,41
10:27,1686,entrance,75,11
10:28,7282,dairy,40,33
10:28,6812,drinks,15,28
10:28,7937,drinks,15,31
10:28,647,spices,72,31
10:28,1257,drinks,12,41
10:28,1686,fruit,94,40
10:28,5619,entrance,85,9
10:29,7282,dairy,40,33
10:29,7937,drinks,15,31
10:29,647,drinks,19,42
10:29,1257,drinks,12,41
10:29,5619,spices,76,37
10:29,1089,entrance,90,6
10:30,7282,dairy,40,33
10:30,7937,drinks,15,31
10:30,647,drinks,19,42
10:30,1257,drinks,12,41
10:30,5619,drinks,15,33
10:30,1089,drinks,20,25
10:30,3291,entrance,117,7
10:31,7282,dairy,40,33
10:31,7937,drinks,15,31
10:31,647,drinks,19,42
10:31,1257,drinks,12,41
10:31,5619,spices,77,33
10:31,1089,drinks,20,25
10:31,3291,drinks,15,26
10:31,9285,entrance,119,13
10:32,7937,drinks,15,31
10:32,647,drinks,19,42
10:32,1257,drinks,12,41
10:32,5619,fruit,92,25
10:32,1089,spices,73,42
10:32,3291,drinks,15,26
10:32,9285,fruit,92,42
10:32,9807,entrance,103,1
10:33,7937,drinks,15,31
10:33,647,drinks,19,42
10:33,5619,checkout,4,9
10:33,1089,dairy,44,27
10:33,3291,spices,71,41
10:33,9807,fruit,90,26
10:33,7768,entrance,100,0
10:34,647,drinks,19,42
10:34,1089,drinks,19,32
10:34,3291,spices,71,41
10:34,9807,dairy,40,29
10:34,7768,fruit,93,29
10:34,4834,entrance,87,9
10:35,647,drinks,19,42
10:35,1089,drinks,19,32
10:35,3291,spices,71,41
10:35,9807,dairy,40,29
10:35,4834,dairy,44,42
10:35,2575,entrance,114,0
10:36,647,drinks,19,42
10:36,1089,drinks,19,32
10:36,3291,spices,71,41
10:36,9807,dairy,40,29
10:36,4834,dairy,44,42
10:36,2575,drinks,13,27
10:36,5012,entrance,74,7
10:37,647,drinks,19,42
10:37,1089,spices,70,29
10:37,3291,spices,71,41
10:37,4834,dairy,44,42
10:37,2575,drinks,13,27
10:37,5012,dairy,41,34
10:37,7279,entrance,109,10
10:38,647,spices,73,25
10:38,1089,spices,70,29
10:38,3291,fruit,99,34
10:38,4834,dairy,44,42
10:38,2575,fruit,95,37
10:38,5012,dairy,41,34
10:38,7279,drinks,16,29
10:38,3043,entrance,75,0
10:39,647,dairy,38,42
10:39,1089,dairy,39,36
10:39,3291,fruit,99,34
10:39,4834,dairy,44,42
10:39,2575,drinks,11,27
10:39,7279,drinks,16,29
10:39,3043,spices,72,26
10:39,1725,entrance,79,12
10:40,647,dairy,38,42
10:40,1089,dairy,39,36
10:40,3291,spices,75,26
10:40,4834,dairy,44,42
10:40,2575,drinks,11,27
10:40,7279,fruit,97,28
10:40,3043,drinks,16,37
10:40,1725,drinks,10,30
10:40,948,entrance,107,4
10:41,647,dairy,38,42
10:41,1089,spices,69,30
10:41,3291,drinks,12,38
10:41,4834,dairy,44,42
10:41,7279,fruit,97,28
10:41,3043,drinks,16,37
10:41,948,spices,71,38
10:41,2180,entrance,103,4
10:42,647,dairy,38,42
10:42,1089,spices,69,30
10:42,3291,spices,68,25
10:42,4834,dairy,44,42
10:42,3043,drinks,16,37
10:42,948,fruit,97,32
10:42,2180,spices,73,35
10:42,7360,entrance,101,0
10:43,647,dairy,38,42
10:43,1089,dairy,38,40
10:43,4834,dairy,44,42
10:43,3043,dairy,42,43
10:43,948,fruit,97,32
10:43,7360,fruit,92,35
10:43,3625,entrance,96,8
10:44,647,dairy,38,42
10:44,1089,dairy,38,40
10:44,4834,dairy,44,42
10:44,3043,dairy,42,43
10:44,948,fruit,97,32
10:44,7360,fruit,92,35
10:44,3625,fruit,98,30
10:44,8555,entrance,103,2
10:45,647,dairy,38,42
10:45,1089,dairy,38,40
10:45,4834,dairy,44,42
10:45,3043,spices,76,37
10:45,948,spices,74,40
10:45,7360,fruit,92,35
10:45,3625,drinks,14,38
10:45,8555,fruit,95,38
10:45,2182,entrance,108,4
10:46,647,dairy,38,42
10:46,1089,dairy,38,40
10:46,4834,dairy,44,42
10:46,3043,spices,76,37
10:46,948,spices,74,40
10:46,7360,fruit,92,35
10:46,3625,drinks,14,38
10:46,8555,fruit,95,38
10:46,2182,fruit,95,42
10:46,2263,entrance,113,6
10:47,647,dairy,38,42
10:47,1089,dairy,38,40
10:47,4834,dairy,44,42
10:47,3043,spices,76,37
10:47,948,fruit,98,40
10:47,7360,fruit,92,35
10:47,8555,fruit,95,38
10:47,2182,fruit,95,42
10:47,2263,fruit,98,39
10:47,1886,entrance,77,11
10:48,647,dairy,38,42
10:48,1089,drinks,12,38
10:48,4834,dairy,44,42
10:48,3043,spices,76,37
10:48,948,fruit,98,40
10:48,7360,fruit,92,35
10:48,8555,fruit,95,38
10:48,2182,fruit,95,42
10:48,2263,drinks,17,37
10:48,1886,spices,71,37
10:48,4006,entrance,104,6
10:49,1089,drinks,12,38
10:49,4834,dairy,44,42
10:49,3043,drinks,15,25
10:49,948,dairy,40,36
10:49,7360,drinks,18,36
10:49,8555,fruit,95,38
10:49,2182,fruit,95,42
10:49,2263,drinks,17,37
10:49,4006,dairy,40,28
10:49,6881,entrance,104,13
10:50,1089,drinks,12,38
10:50,4834,dairy,44,42
10:50,3043,spices,71,28
10:50,948,dairy,40,36
10:50,7360,drinks,18,36
10:50,8555,fruit,95,38
10:50,2182,fruit,95,42
10:50,2263,spices,73,34
10:50,4006,dairy,40,28
10:50,6881,drinks,19,31
10:50,8049,entrance,99,8
10:51,4834,dairy,44,42
10:51,3043,drinks,14,30
10:51,948,dairy,40,36
10:51,7360,drinks,18,36
10:51,8555,fruit,95,38
10:51,2182,fruit,95,42
10:51,4006,dairy,40,28
10:51,6881,fruit,92,26
10:51,8049,dairy,44,29
10:51,8010,entrance,91,6
10:52,4834,spices,76,28
10:52,3043,drinks,14,30
10:52,948,dairy,40,36
10:52,7360,spices,76,30
10:52,8555,dairy,41,26
10:52,2182,fruit,95,42
10:52,4006,dairy,40,28
10:52,8049,dairy,44,29
10:52,8010,spices,71,26
10:52,4704,entrance,105,12
10:53,4834,dairy,42,33
10:53,3043,drinks,14,30
10:53,948,dairy,40,36
10:53,7360,spices,76,30
10:53,8555,dairy,41,26
10:53,2182,fruit,95,42
10:53,4006,spices,75,37
10:53,8049,dairy,44,29
10:53,8010,dairy,40,32
10:53,4704,drinks,14,29
10:53,3805,entrance,77,10
10:54,4834,dairy,42,33
10:54,3043,fruit,98,32
10:54,948,dairy,40,36
10:54,7360,drinks,16,38
10:54,8555,dairy,41,26
10:54,4006,fruit,91,32
10:54,8049,dairy,44,29
10:54,8010,dairy,40,32
10:54,4704,drinks,14,29
10:54,3805,dairy,41,27
10:54,3093,entrance,94,5
10:55,4834,dairy,42,33
10:55,3043,fruit,98,32
10:55,948,dairy,40,36
10:55,8555,dairy,41,26
10:55,4006,fruit,91,32
10:55,8049,dairy,44,29
10:55,8010,drinks,16,41
10:55,3805,checkout,17,0
10:55,3093,dairy,41,33
10:55,2522,entrance,103,10
10:56,4834,dairy,42,33
10:56,3043,fruit,98,32
10:56,948,dairy,40,36
10:56,8555,drinks,18,33
10:56,4006,fruit,91,32
10:56,8049,dairy,44,29
10:56,8010,drinks,16,41
10:56,3093,dairy,41,33
10:56,2522,fruit,92,42
10:56,9231,entrance,100,6
10:57,4834,dairy,42,33
10:57,3043,spices,68,30
10:57,8555,drinks,18,33
10:57,8049,dairy,44,29
10:57,8010,drinks,16,41
10:57,3093,dairy,41,33
10:57,2522,fruit,92,42
10:57,9231,spices,75,37
10:57,6964,entrance,100,1
10:58,4834,dairy,42,33
10:58,3043,spices,68,30
10:58,8555,drinks,18,33
10:58,8049,dairy,44,29
10:58,8010,fruit,98,35
10:58,2522,fruit,92,42
10:58,9231,fruit,91,39
10:58,6964,drinks,19,35
10:58,6029,entrance,73,4
10:59,4834,dairy,42,33
10:59,3043,spices,68,30
10:59,8555,drinks,18,33
10:59,8049,spices,71,35
10:59,2522,fruit,92,42
10:59,9231,fruit,91,39
10:59,6964,dairy,42,29
10:59,6029,drinks,14,40
10:59,2248,entrance,80,2
11:00,4834,dairy,42,33
11:00,3043,spices,68,30
11:00,8049,fruit,97,27
11:00,2522,spices,73,44
11:00,9231,fruit,91,39
11:00,6964,drinks,12,35
11:00,6029,drinks,14,40
11:00,2248,dairy,44,35
11:00,206,entrance,115,0
11:01,3043,drinks,17,25
11:01,8049,fruit,97,27
11:01,2522,dairy,43,35
11:01,9231,fruit,91,39
11:01,6964,drinks,12,35
11:01,6029,drinks,14,40
11:01,2248,dairy,44,35
11:01,206,dairy,42,36
11:01,786,entrance,111,7
11:02,3043,spices,76,28
11:02,2522,dairy,43,35
11:02,9231,fruit,91,39
11:02,6029,checkout,48,1
11:02,2248,dairy,44,35
11:02,206,dairy,42,36
11:02,786,fruit,98,28
11:02,4112,entrance,75,6
11:03,3043,spices,76,28
11:03,9231,dairy,42,42
11:03,2248,dairy,44,35
11:03,206,dairy,42,36
11:03,4112,drinks,11,38
11:03,3411,entrance,119,4
11:04,3043,fruit,96,34
11:04,9231,drinks,14,40
11:04,2248,spices,77,26
11:04,206,dairy,42,36
11:04,4112,drinks,11,38
11:04,3411,dairy,38,35
11:04,3807,entrance,101,2
11:05,9231,drinks,14,40
11:05,2248,spices,77,26
11:05,206,dairy,42,36
11:05,4112,drinks,11,38
11:05,3411,fruit,97,36
11:05,3807,dairy,38,35
11:05,2891,entrance,117,11
11:06,9231,drinks,14,40
11:06,2248,drinks,14,29
11:06,206,fruit,98,31
11:06,4112,drinks,11,38
11:06,3411,fruit,97,36
11:06,3807,fruit,94,37
11:06,2891,fruit,91,37
11:06,7165,entrance,105,12
11:07,9231,drinks,14,40
11:07,2248,drinks,14,29
11:07,206,fruit,98,31
11:07,4112,drinks,11,38
11:07,3807,fruit,94,37
11:07,2891,fruit,91,37
11:07,7165,dairy,42,27
11:07,7177,entrance,109,9
11:08,9231,drinks,14,40
11:08,2248,fruit,92,44
11:08,206,dairy,42,28
11:08,4112,dairy,41,33
11:08,2891,fruit,91,37
11:08,7165,dairy,42,27
11:08,7177,spices,73,25
11:08,5679,entrance,104,2
11:09,9231,drinks,14,40
11:09,206,dairy,42,28
11:09,4112,dairy,41,33
11:09,2891,spices,68,41
11:09,7177,spices,73,25
11:09,5679,spices,75,29
11:09,5544,entrance,93,1
11:10,9231,drinks,14,40
11:10,206,dairy,42,28
11:10,4112,dairy,41,33
11:10,2891,fruit,97,32
11:10,7177,spices,73,25
11:10,5679,fruit,93,36
11:10,5544,fruit,96,42
11:10,5506,entrance,108,6
11:11,9231,drinks,14,40
11:11,206,drinks,11,25
11:11,4112,dairy,41,33
11:11,7177,drinks,11,38
11:11,5679,fruit,93,36
11:11,5544,fruit,96,42
11:11,5506,dairy,44,26
11:11,1918,entrance,82,14
11:12,9231,drinks,14,40
11:12,4112,dairy,41,33
11:12,7177,drinks,11,38
11:12,5679,fruit,93,36
11:12,5506,drinks,10,38
11:12,1918,dairy,41,33
11:12,3823,entrance,82,13
11:13,9231,drinks,14,40
11:13,4112,dairy,41,33
11:13,7177,fruit,90,28
11:13,5679,spices,70,42
11:13,5506,drinks,10,38
11:13,1918,dairy,41,33
11:13,3823,dairy,44,27
11:13,3440,entrance,102,6
11:14,9231,drinks,14,40
11:14,4112,fruit,96,30
11:14,5679,checkout,36,8
11:14,5506,drinks,10,38
11:14,1918,dairy,41,33
11:14,3823,dairy,44,27
11:14,3440,drinks,13,33
11:14,7237,entrance,109,5
11:15,4112,fruit,96,30
11:15,5506,fruit,95,29
11:15,1918,spices,69,34
11:15,3823,dairy,44,27
11:15,7237,fruit,98,32
11:15,1124,entrance,117,4
11:16,5506,fruit,95,29
11:16,1918,spices,69,34
11:16,3823,dairy,44,27
11:16,1124,dairy,43,37
11:16,2753,entrance,106,13
11:17,5506,fruit,95,29
11:17,1918,drinks,20,34
